id,pos,flr,flg,eg,er,fg,op
2919,354,1300,2500,0.1154,3.70513,1.1167,64.9446
2920,1100,2300,7500,0.0313,0.562802,1.0656,33.6957
2921,910,8500,4757,0.0022,0.0326797,1.1805,14.2857
2922,22,209,974,0.2923,9.38331,-0.42225,86.6667
2923,10,578,4900,0.4069,13.0623,-1.25138,80.8642
2924,132,872,4400,0.0933,2.99439,-0.467242,58.7912
2925,177,1500,6300,0.0378,1.21481,1.4081,39.8374
2926,60,1500,6700,0.1649,5.2926,-1.12952,90.5995
2927,3,862,2600,1.0,34.5708,-0.49251,83.8875
2928,78,1500,5464,0.0478,1.53333,0.6059,0.0
2929,254,1500,6224,0.0353,1.13333,1.3263,47.1264
2930,337,2500,3100,0.1136,2.04444,0.730994,29.1005
2931,318,2600,7500,0.1297,2.33547,1.0222,42.2492
2932,1500,2100,7400,0.0148,0.267196,5.48246,26.8293
2933,9,1200,7000,0.4941,15.8611,-1.40713,88.2022
2934,371,178,668,0.3461,11.1111,-0.101574,91.6201
2935,28,1500,7200,0.0345,1.10741,-1.13636,92.6829
2936,1400,1200,4100,0.1151,3.69444,1.4012,90.3427
2937,202,6400,7400,0.0158,0.232639,-0.547645,70.8333
2938,2300,1300,2200,0.0415,1.33333,0.7974,43.6364
2939,15,1800,4800,0.2743,8.8037,-0.956938,43.3272
2940,65,1100,7500,0.0502,1.61111,-1.50602,80.3468
2941,32,319,1300,0.3304,10.6061,-0.226535,76.8116
2942,81,851,3200,0.0659,2.11516,0.283777,50.7353
2943,123,2800,3400,0.333,5.99405,1.3986,42.2287
2944,1,902,4200,0.1243,3.99113,-0.279583,93.75
2945,480,1100,3200,0.0327,1.05051,1.2927,23.8636
2946,69,603,1700,0.3258,10.457,0.924195,48.3077
2947,217,1500,6200,0.1364,4.37778,-1.15031,77.9156
2948,1400,12300,5900,0.0038,0.0415537,10.0,78.5714
2949,297,9700,6400,0.0288,0.423893,-1.04645,94.2708
2950,447,1200,5100,0.0365,1.1713,-1.3655,85.7143
2951,149,2300,7400,0.0883,1.58937,1.4283,54.3605
2952,41,878,3400,0.1674,5.37206,0.495103,72.987
2953,298,2800,7300,0.0709,1.27579,-0.630782,37.3272
2954,183,1400,5800,0.1768,5.6746,0.5262,87.2093
2955,47,1200,5023,0.3288,10.5556,1.1127,54.4118
2956,1700,1400,6900,0.0124,0.396826,0.6941,85.7143
2957,3,1400,7500,0.1024,3.28571,0.5419,0.0
2958,65,1100,2900,0.1382,4.43636,0.9819,36.6667
2959,162,395,1300,0.1805,5.79465,-0.0927199,46.9565
2960,95,295,1100,0.3174,10.1883,-0.548246,73.0769
2961,97,693,2500,0.1194,3.83197,-0.265057,81.2121
2962,942,1600,3300,0.0175,0.5625,0.8801,55.9322
2963,313,1700,4700,0.1531,4.91503,1.12275,25.1064
2964,1200,2200,7500,0.0095,0.171717,-0.776398,41.6667
2965,28,1600,7100,0.2502,8.03125,1.3694,86.9527
2966,6200,1800,2900,0.0006,0.0185185,0.9555,0.0
2967,10,3000,5800,0.0594,1.07,0.9444,74.8299
2968,247,1500,5700,0.0166,0.533334,1.3181,22.5
2969,3,173,183,0.5282,16.9557,0.458103,60.7143
2970,88,1000,5800,0.0195,0.625,2.37383,56.25
2971,1900,6200,6800,0.0019,0.0277778,4.91308,43.75
2972,19,2800,7100,0.4928,8.87054,7.64331,93.9024
2973,1,1100,3600,0.1954,6.27273,-1.60256,87.5
2974,207,1200,3000,0.0487,1.56481,1.2045,27.6423
2975,64,1000,4600,0.2395,7.68889,-1.75953,89.3758
2976,1400,1800,7500,0.0068,0.219136,0.8217,45.8333
2977,541,2600,7300,0.059,1.06197,-0.721501,90.7104
2978,195,1800,5400,0.0643,2.06481,-1.02529,85.1282
2979,15,1200,6500,0.1832,5.88095,1.361,51.9298
2980,104,305,763,0.345,11.0747,0.6134,62.6866
2981,2,24,23,0.2596,8.33333,4.69925,50.0
2982,907,1600,2000,0.0612,1.96528,0.5068,10.0671
2983,4600,2600,4500,0.0023,0.0405983,-0.642261,50.0
2984,1800,1800,3600,0.0231,0.740741,-0.917993,26.3158
2985,464,680,1000,0.0646,2.07516,0.215146,30.1075
2986,645,1900,6500,0.0194,0.622807,1.2454,75.2688
2987,472,485,2900,0.2073,6.65521,-0.436353,71.5556
2988,66,338,638,0.4782,15.3517,-0.368906,25.1208
2989,68,971,4100,0.1661,5.33242,-0.524096,0.0
2990,82,715,2600,0.1162,3.7296,1.14949,51.5695
2991,379,882,491,0.1236,3.96825,3.09715,27.7778
2992,3200,4000,4000,0.0553,0.995833,0.917993,15.1515
2993,10,814,2700,0.0551,1.76904,-0.0889086,43.4783
2994,1300,7200,7500,0.0009,0.0138889,-0.468677,22.2222
2995,855,2300,4300,0.2755,4.95987,0.811688,11.1588
2996,437,540,2600,0.1279,4.10494,-0.104902,25.7143
2997,956,5200,6200,0.0057,0.0844017,-0.349406,23.0769
2998,591,1900,7500,0.0254,0.815789,-0.925926,3.3333
2999,2000,1700,1000,0.0322,1.03287,1.2049,24.5399
3000,1200,1400,4100,0.0344,1.10317,1.415,32.1839
3001,26,54,7,0.6122,19.6502,1.03806,54.0541
3002,56,220,54,0.2541,8.15656,6.70353,43.75
3003,22,162,633,0.5331,17.1125,2.56082,57.6642
3004,1,139,255,0.8068,25.8993,2.33679,45.8333
3005,4,83,151,1.0,50.0,0.221729,84.3137
3006,3,189,199,1.0,40.5644,1.13045,32.1429
3007,5,378,765,0.9697,31.1287,2.29211,53.8462
3008,103,433,145,0.4409,14.1519,0.814681,27.439
3009,1,86,118,0.7245,23.2558,-0.61287,76.4706
3010,4,125,146,1.0,34.4,0.9041,48.6486
3011,6,240,120,0.9129,29.3056,-0.601082,0.0
3012,15,482,2700,0.4815,15.4564,6.96909,55.4502
3013,3,602,202,1.0,34.4684,0.438503,38.5135
3014,79,972,636,0.2945,9.45359,1.04225,33.7838
3015,1400,1000,7500,0.0921,2.95556,0.299896,20.9877
3016,66,266,199,0.6175,19.8204,3.1272,57.8947
3017,33,718,425,0.6026,19.3438,2.19055,80.3398
3018,2,353,1300,0.7678,24.6459,-0.381264,84.3478
3019,32,810,477,0.3296,10.581,0.754148,33.8279
3020,71,605,891,0.309,9.91736,1.53787,41.5638
3021,10,858,982,1.0,37.1406,-2.52071,91.7404
3022,21,1000,469,0.412,13.225,0.9628,68.4366
3023,25,161,807,0.3756,12.057,1.70068,60.6299
3024,5,7100,1300,0.619,9.09859,-0.486342,96.2493
3025,94,86,5,0.2375,7.62274,2.0872,67.4419
3026,163,449,858,0.229,7.34967,0.0798977,22.2222
3027,5700,5300,392,0.009,0.132075,1.03448,38.4615
3028,28,416,1549,1.0,38.9423,0.9971,73.9583
3029,45,190,893,0.9628,30.9064,0.5823,91.5556
3030,31,293,530,0.6456,20.7243,2.7917,0.0
3031,15,654,566,1.0,42.2455,1.9036,81.5412
3032,15,186,935,0.9681,31.0753,6.93674,56.4885
3033,1,127,545,1.0,34.6457,4.59559,83.3333
3034,281,13500,5000,0.0788,0.850926,9.06593,60.2198
3035,44,985,6200,0.5877,18.8663,8.04934,75.1391
3036,5,338,850,0.776,24.9112,-0.456343,46.0396
3037,2,282,632,1.0,48.227,-3.55714,88.3249
3038,26,140,625,0.4042,12.9762,10.0,82.4176
3039,35,288,537,0.8461,27.1605,2.26518,30.5
3040,29,654,1800,0.3346,10.7416,-0.425725,28.3333
3041,3,322,347,1.0,36.9565,1.94071,0.0
3042,1,233,117,1.0,46.3519,1.54321,65.1786
3043,17,323,854,0.5244,16.8344,1.99938,48.2759
3044,36,224,351,0.7263,23.3135,0.6619,32.2751
3045,27,838,981,0.9468,30.3929,0.57178,26.6798
3046,116,751,661,0.2606,8.36662,3.53684,23.3129
3047,35,2800,1500,0.3539,6.37103,10.0,76.1011
3048,38,382,798,0.5591,17.9465,0.3843,43.9216
3049,17,546,1400,0.5969,19.1603,1.27569,49.0196
3050,63,44,32,0.7198,23.1061,-2.74725,47.5
3051,1,16,74,0.5841,18.75,-1.0442,66.6667
3052,3,259,200,1.0,41.5058,1.39706,26.1364
3053,15,200,165,0.9356,30.0333,0.471921,40.9326
3054,267,384,407,0.654,20.9925,0.9792,36.0656
3055,17,433,549,0.5444,17.475,1.83942,72.3343
3056,25,609,585,0.5383,17.2779,-0.0298063,22.4189
3057,44,330,516,0.8458,27.1515,-0.109529,55.3691
3058,38,662,365,0.5289,16.9772,-0.11054,56.2057
3059,13,522,999,0.4222,13.5536,1.33869,40.2135
3060,79,2700,2000,0.2929,5.27161,0.690926,0.0
3061,18,565,1200,0.567,18.2006,1.08172,56.4935
3062,163,555,2700,0.29,9.30931,1.94315,43.0605
3063,141,1100,777,0.8551,27.4495,0.8724,21.2766
3064,330,1200,1500,0.1921,6.16667,0.501,27.4238
3065,11,1200,5700,0.1304,4.18519,-1.47929,79.7909
3066,20,552,717,0.3688,11.8393,6.14139,35.2601
3067,27,699,510,0.3967,12.7325,1.40427,37.1069
3068,34,163,577,0.3992,12.8153,1.1812,64.2857
3069,33,597,571,0.4061,13.0374,1.49125,60.0939
3070,47,312,612,0.522,16.7557,3.30579,0.0
3071,422,1200,731,0.2124,6.81945,0.845,47.343
3072,63,488,402,0.7508,24.1006,0.781739,35.6164
3073,73,350,394,0.7452,23.9206,0.394997,96.8037
3074,11,166,349,0.7757,24.8996,3.25027,55.0725
3075,94,896,1000,0.5161,16.5675,0.862774,42.8241
3076,14,223,727,0.716,22.9821,3.16585,73.7374
3077,19,156,191,0.7706,24.736,-0.23015,59.0551
3078,4,199,285,1.0,42.2111,0.368494,42.3729
3079,4,290,606,0.4297,13.7931,10.0,44.1176
3080,84,442,1900,0.3731,11.9768,4.10445,0.0
3081,59,820,1800,0.3419,10.9756,1.80757,30.3483
3082,0,192,174,1.0,50.0,-5.0,0.0
3083,15,418,2500,0.2723,8.74003,-0.0876424,54.1667
3084,363,667,1400,0.3109,9.97834,0.370391,46.5714
3085,42,934,910,0.5735,18.4078,0.650703,39.2781
3086,3,257,348,1.0,39.1699,0.2807,43.3962
3087,31,326,1305,0.9401,30.1764,1.2308,82.0998
3088,3,354,288,0.9328,29.9435,3.06985,0.0
3089,10,299,421,0.8895,28.5535,3.26619,33.7079
3090,6,176,807,1.0,49.9999,-0.650665,85.2381
3091,10,204,994,0.431,13.8344,5.39216,67.2131
3092,54,493,448,1.0,32.2157,1.94937,18.4659
3093,15,710,933,0.9753,31.306,1.18617,37.6782
3094,21,675,2700,0.4698,15.0815,5.81764,81.7308
3095,16,189,199,0.9406,30.1918,0.423953,73.2824
3096,19,930,1700,0.357,11.4606,4.32616,63.9566
3097,4,150,150,0.8152,26.1667,1.97239,29.1667
3098,8,147,438,0.8053,25.8503,7.674,0.0
3099,33,90,108,0.6673,21.4198,0.4083,45.0704
3100,8,257,829,1.0,35.214,1.71121,26.2411
3101,86,862,444,0.5106,16.3895,0.514484,61.657
3102,9,595,581,1.0,40.6387,0.435477,32.2493
3103,25,785,2800,0.5457,17.5159,0.304326,58.8161
3104,7,282,774,1.0,35.0177,2.1777,47.9167
3105,116,638,7500,0.0944,3.03031,0.116836,37.931
3106,3,63,169,0.923,29.6296,1.54863,50.0
3107,40,178,295,0.7253,23.2834,-0.100963,47.0149
3108,34,221,487,0.679,21.7949,1.7206,58.3673
3109,4,289,460,0.7294,23.4141,0.614195,20.6186
3110,6,106,411,1.0,33.9623,0.754148,68.8312
3111,11,269,1400,1.0,37.0353,1.58529,67.1141
3112,22,727,393,0.647,20.7703,-0.436646,31.4642
3113,43,342,302,0.7196,23.0994,0.934066,21.8182
3114,95,468,4400,0.277,8.89126,0.0761866,89.1365
3115,10,174,715,0.4172,13.3908,0.762112,62.0
3116,69,903,435,0.3806,12.2162,0.263977,30.8782
3117,248,1400,2700,0.1794,5.75794,1.4012,41.4239
3118,375,674,1700,0.4406,14.1444,0.32958,34.1379
3119,23,399,2900,0.2733,8.77193,4.45178,72.093
3120,117,602,4200,0.2263,7.26283,2.36369,68.1319
3121,203,2200,320,0.9342,16.8157,-0.785752,29.7114
3122,9,414,1598,0.6112,19.6189,0.1327,44.0
3123,78,1100,354,0.4588,14.7273,1.875,13.0435
3124,14,417,449,0.6812,21.8661,2.44716,0.0
3125,19,352,312,0.8301,26.6477,-0.0503,45.1613
3126,26,413,589,0.6398,20.5384,0.968158,71.5812
3127,128,1200,955,0.1979,6.35185,0.9869,52.09
3128,116,2500,1300,0.2781,5.00667,0.753012,46.9979
3129,3,193,184,1.0,38.342,3.31555,0.0
3130,4,301,717,0.6313,20.2658,0.32694,44.9541
3131,46,207,509,0.6706,21.5278,0.66879,72.3636
3132,13,109,107,0.8003,25.6881,0.165344,28.5714
3133,140,1000,2200,0.5066,16.2611,0.826798,53.8462
3134,21,1500,2100,0.2098,6.73333,1.29088,43.4959
3135,35,338,484,0.4854,15.5819,-0.0527,34.434
3136,27,481,435,0.7853,25.2079,5.84923,18.1132
3137,9,928,2787,0.2769,8.89009,1.4924,83.3333
3138,22,190,340,0.46,14.7661,1.4414,36.8
3139,90,673,626,0.8764,28.1327,1.15845,23.7668
3140,75,738,3200,0.2425,7.7838,-0.0529942,95.0276
3141,38,770,1100,0.7773,24.9503,1.20148,26.7327
3142,24,458,645,0.568,18.2314,0.237042,0.0
3143,187,1500,7500,0.3227,10.3583,1.0519,0.0
3144,371,380,4700,0.1034,3.31871,0.780302,81.4159
3145,35,449,302,0.9742,31.2721,0.133638,33.0435
3146,22,315,840,0.711,22.8219,-0.0562,53.0744
3147,11,465,1000,0.6976,22.3925,1.16128,0.0
3148,37,529,514,0.6938,22.2708,0.30108,39.2097
3149,2,30,66,0.4673,15.0,5.46733,57.1429
3150,5,435,2800,0.381,12.2299,1.03101,83.7209
3151,405,445,2000,0.2897,9.30088,1.06224,18.1818
3152,36,1200,2100,0.6859,22.0185,1.2766,45.7906
3153,57,1300,857,0.7716,24.7692,1.63399,0.0
3154,3,290,978,0.7197,23.1034,-0.780078,28.0702
3155,3,140,336,0.7491,24.0476,-0.254539,38.1818
3156,4,166,542,1.0,36.5462,10.0,70.7865
3157,6,499,969,1.0,32.9659,10.0,17.4312
3158,6,346,908,0.5474,17.5722,-0.221198,47.8261
3159,39,1100,950,0.9234,29.6414,7.48424,48.324
3160,3,194,282,0.7066,22.6804,0.715283,36.7347
3161,13,214,115,0.9462,30.3738,-3.34125,43.871
3162,4,387,1600,1.0,42.7218,0.256647,74.7423
3163,76,207,1400,0.1221,3.91841,1.26521,48.0
3164,775,963,1900,0.3449,11.0707,1.40816,28.8509
3165,27,1700,7500,0.4444,14.2647,2.43902,92.7978
3166,170,738,2500,0.2568,8.243,1.81237,35.4167
3167,18,3000,817,0.3398,6.11569,0.6068,98.7539
3168,6,168,567,0.5971,19.1667,0.334635,52.8571
3169,119,320,492,0.4873,15.6424,0.831848,0.0
3170,25,491,354,0.4695,15.0713,1.17049,26.7016
3171,41,841,705,0.6125,19.6615,0.775588,38.2831
3172,3,3100,1000,0.5102,9.1828,1.4363,71.0472
3173,69,808,513,0.6504,20.8794,-0.196713,24.821
3174,248,456,2500,0.0497,1.596,10.0,36.0
3175,29,363,368,0.6475,20.7836,0.608766,0.0
3176,9,336,661,1.0,38.9881,7.86812,53.2934
3177,30,1900,7100,0.1374,4.40936,3.67647,67.433
3178,6,85,176,0.7574,24.3137,-0.212706,60.0
3179,55,766,765,0.7149,22.9475,0.2405,31.2734
3180,64,867,982,0.7841,25.1708,4.20757,46.5201
3181,41,1200,891,0.4558,14.6296,1.66297,55.1957
3182,1700,1400,7000,0.1097,3.51984,0.7926,0.0
3183,12,911,854,0.7031,22.5686,2.5911,19.685
3184,47,1100,4700,0.2324,7.46104,1.94805,38.8278
3185,10,576,1800,0.9377,30.0998,1.92999,75.5319
3186,3,76,87,0.5944,19.0789,0.494397,40.0
3187,38,335,638,0.3785,12.151,0.21972,48.6381
3188,27,828,516,0.8984,28.8379,0.694569,26.0417
3189,77,155,330,0.594,19.0681,1.2389,0.0
3190,220,3100,7500,0.4719,8.49395,1.23153,39.9043
3191,6,433,4400,1.0,35.1809,-0.167439,0.0
3192,119,1100,7500,0.0225,0.722222,1.42,42.0
3193,78,2700,1800,0.5167,9.30041,1.45455,0.0
3194,2300,13700,3800,0.0235,0.253852,-0.25243,20.0
3195,479,1600,2100,0.1684,5.40625,1.4656,42.1769
3196,20,1500,570,0.4808,15.4334,1.31464,0.0
3197,1,1100,7500,1.0,32.3636,1.0182,0.0
3198,64,1100,1000,0.5367,17.2273,2.65088,20.4724
3199,29,2700,5700,0.2092,3.76543,-0.665484,82.3087
3200,5,2500,3100,0.3861,6.95,0.776398,59.9398
3201,25,641,427,0.7711,24.753,0.62724,36.8778
3202,9,305,289,0.8835,28.3607,5.27597,15.493
3203,203,10100,157,0.388,4.19087,-0.561938,37.9229
3204,118,1100,850,0.4382,14.0657,10.0,0.0
3205,32,770,1100,0.8044,25.8225,1.33257,24.0803
3206,62,4300,980,0.0373,0.670543,-0.843882,85.7143
3207,58,399,1700,0.0439,1.40977,-0.775925,20.0
3208,73,207,261,0.8779,28.1804,0.356104,62.9787
3209,116,138,509,0.7236,23.2287,1.87952,86.5306
3210,22,771,4200,0.5024,16.1262,5.85182,76.7059
3211,25,879,620,0.7966,25.572,0.642467,85.4577
3212,20,1100,3700,0.3714,11.9221,3.6028,45.0166
3213,34,532,583,0.3832,12.3016,-0.0345308,77.5726
3214,3,822,3300,0.4453,14.2944,0.0472069,51.8519
3215,10,710,485,0.9258,29.7183,2.70487,88.8889
3216,10,116,231,0.3693,11.8534,-1.5873,51.8519
3217,20,424,484,0.3841,12.3297,2.65356,36.8421
3218,321,1200,1100,0.3199,10.2685,1.77096,41.635
3219,33,422,472,0.9178,29.4629,2.67792,50.0
3220,7,574,602,1.0,36.7596,4.58103,61.9266
3221,7,357,337,0.9773,31.3726,1.3136,36.4964
3222,6,47,100,0.1215,3.90071,1.27047,80.0
3223,3,105,100,1.0,35.2381,0.955414,39.4737
3224,6,325,240,0.7141,22.9231,1.00219,52.9801
3225,39,424,164,0.5329,17.1069,4.9246,0.0
3226,1,35,578,1.0,50.0,4.80769,100.0
3227,12,1000,820,0.785,25.2,10.0,40.9864
3228,31,725,2137,0.4512,14.4828,-0.0749,38.6266
3229,57,356,797,0.6164,19.7877,1.42676,38.8889
3230,191,1500,1400,0.4741,15.2185,1.007,0.0
3231,95,645,1900,0.2404,7.71546,3.78788,56.9672
3232,25,961,4500,0.369,11.8453,0.288295,77.8378
3233,56,1900,1900,0.0748,2.40059,-1.69062,52.0833
3234,779,3200,7100,0.0153,0.276042,2.47729,80.4878
3235,13,2900,1666,0.5068,9.12315,-0.5952,57.7689
3236,366,1300,5800,0.0075,0.239316,5.52147,54.5455
3237,273,3300,3500,0.1092,1.96633,9.25926,57.5893
3238,52,460,1200,0.3108,9.97584,0.747559,45.6067
3239,134,547,2300,0.0975,3.12817,2.36732,47.5
3240,393,761,2800,0.0034,0.109505,3.09589,0.0
3241,14,644,3100,0.1373,4.40606,10.0,0.0
3242,20,200,695,0.4517,14.5,-0.996166,75.5814
3243,231,335,1200,0.0744,2.38806,0.648738,75.0
3244,125,1600,3100,0.0766,2.45956,-1.12402,52.2936
3245,13,420,2100,0.4439,14.2491,-0.548246,85.2332
3246,5,419,1100,1.0,50.0,-0.364975,0.0
3247,15,423,2000,0.4556,14.6234,-0.700894,78.8679
3248,133,744,1200,0.0495,1.5905,-1.72783,56.383
3249,385,752,2500,0.0237,0.760934,0.720634,43.5897
3250,3,607,3200,0.8451,27.128,-1.70363,69.6581
3251,769,2600,7500,0.0273,0.492081,-0.698812,30.7018
3252,2,320,1100,0.4868,15.625,-0.921659,56.5217
3253,447,1400,864,0.296,9.5,1.2299,30.1471
3254,422,138,262,0.3875,12.4396,0.255015,6.8182
3255,11,323,561,0.5261,16.8871,0.4535,0.0
3256,329,1100,581,0.4145,13.3068,0.5086,27.3279
3257,32,373,3400,0.8138,26.1245,-1.01266,93.7873
3258,282,1200,720,0.2387,7.66204,1.4723,19.0476
3259,53,953,555,0.3443,11.0528,0.305569,97.7974
3260,14,143,355,0.8932,28.6713,4.47613,44.0
3261,94,802,1000,0.6073,19.4929,1.60366,37.9775
3262,290,15600,487,0.6158,6.6504,-0.365186,25.8879
3263,6,259,4000,1.0,50.0,1.83211,92.6366
3264,4,100,336,1.0,50.0,1.96492,84.1584
3265,24,407,257,0.6556,21.0435,0.651216,44.8399
3266,65,1200,2200,0.2814,9.0324,0.5854,38.3178
3267,3,175,852,1.0,45.1429,0.464738,76.5306
3268,350,1500,2000,0.4631,14.8667,2.74725,20.6096
3269,234,1700,5900,0.2202,7.06863,1.3813,30.5936
3270,8,222,306,1.0,32.5225,6.50233,57.3643
3271,20,494,1500,0.6004,19.2741,2.49238,46.0432
3272,2,173,501,0.8283,26.5896,1.57258,0.0
3273,9,112,387,0.7093,22.7679,2.09444,47.8261
3274,1,163,504,0.7454,23.9264,0.734934,65.7895
3275,9,381,1300,0.9917,31.8335,1.51532,64.0669
3276,30,272,467,0.2917,9.36419,7.66416,53.9216
3277,79,324,982,0.4757,15.2687,10.0,40.2367
3278,60,347,1400,0.726,23.3045,0.81163,55.642
3279,428,168,179,0.4327,13.8889,0.433,63.6364
3280,1400,1200,1200,0.0216,0.694444,1.3252,29.1667
3281,6,3400,4700,0.0477,0.857843,-1.0101,47.561
3282,120,710,2500,0.2928,9.3975,1.31038,67.3347
3283,250,1900,4400,0.0792,2.54094,10.0,32.1321
3284,73,732,3000,0.3573,11.4678,-0.365097,78.24
3285,5,103,350,1.0,41.1651,0.545455,90.3226
3286,2000,2100,2200,0.1806,3.25132,1.3504,22.3077
3287,300,1400,2900,0.0308,0.988095,1.0618,61.9565
3288,1200,4500,7500,0.0068,0.122876,2.19298,100.0
3289,2400,4200,3800,0.0129,0.232493,0.872093,39.1892
3290,564,1500,3300,0.026,0.833334,0.7411,13.9241
3291,792,89600,1100,0.0054,0.0402716,1.43335,69.5313
3292,468,600,3700,0.0978,3.13889,0.489956,23.5294
3293,23,869,3300,0.4244,13.6231,10.0,33.9426
3294,40,501,251,0.4532,14.5487,0.830042,53.0035
3295,99,425,1000,0.5542,17.7909,0.79448,66.2722
3296,21,3300,620,0.2997,5.39394,1.0119,0.0
3297,17,2100,7400,0.3169,5.70476,0.5207,44.4676
3298,416,228,1800,0.1723,5.53119,0.240964,54.2857
3299,37,447,624,0.297,9.53269,-0.245278,38.2979
3300,3,154,768,0.445,14.2857,0.367918,44.0
3301,17,679,2200,0.3716,11.9293,2.16073,58.9552
3302,4,1300,2300,0.8519,27.3461,1.63399,67.0194
3303,27,1200,4100,0.4621,14.8333,-3.92157,87.2319
3304,56,80,219,0.5257,16.875,-0.219154,80.2469
3305,75,1700,6000,0.0981,3.15033,0.9725,89.9103
3306,29,371,969,0.3928,12.6086,-0.157282,74.3421
3307,3,345,288,0.7434,23.8647,1.79502,34.6154
3308,15,412,468,0.3535,11.3471,-0.174825,34.8066
3309,191,672,461,0.3024,9.70569,-0.053952,48.1159
3310,28,628,721,0.8265,26.5304,1.36986,29.2365
3311,2,633,555,1.0,41.5482,0.831395,20.1681
3312,82,279,647,0.598,19.1955,1.471,37.3206
3313,291,1000,333,0.077,2.47059,4.94827,25.4144
3314,62,347,96,0.2534,8.13321,3.90797,46.3542
3315,2,163,1000,0.344,11.0429,0.449236,76.9231
3316,9,224,1400,0.4729,15.1786,-1.61725,71.2871
3317,16,422,348,0.4939,15.8552,0.763187,23.0435
3318,184,533,719,0.2828,9.07859,1.68671,33.5793
3319,37,441,387,0.7476,23.9985,0.459546,70.4268
3320,104,1800,7500,0.7996,25.6667,1.1096,97.1096
3321,62,132,242,0.5612,18.0135,-0.534759,53.7736
3322,1400,1400,1300,0.3189,10.2381,0.6783,12.4343
3323,149,491,777,0.2316,7.43381,0.656067,39.8305
3324,5,560,1100,0.3338,10.7143,0.0663746,40.146
3325,411,19700,1800,0.3233,3.49154,1.53573,20.4056
3326,12,451,434,0.5052,16.2179,0.0879147,55.8559
3327,1400,1600,4900,0.0798,2.5625,-1.0442,48.0597
3328,53,755,5400,0.1625,5.21707,-0.48907,72.5352
3329,7,352,243,0.067,2.15098,1.88088,77.2727
3330,10,559,5600,0.3316,10.644,-0.350877,75.5952
3331,43,624,2500,0.1154,3.7037,0.660449,53.8462
3332,15,122,1400,1.0,42.1311,-1.04353,0.0
3333,19,507,32,0.2443,7.84314,4.19974,34.4262
3334,56,225,215,0.6961,22.3457,1.84924,51.0309
3335,19,248,531,0.2575,8.26613,6.96641,0.0
3336,40,964,2500,0.2525,8.10425,1.00951,44.1718
3337,10,598,557,1.0,32.8476,0.686128,30.203
3338,39,307,66,0.5754,18.4691,4.76796,35.0
3339,73,228,1200,0.4934,15.8382,0.73825,48.6667
3340,52,152,189,0.6729,21.6009,0.236686,30.6122
3341,318,318,689,0.0512,1.64221,1.48821,15.7895
3342,91,1500,7200,0.1897,6.08889,-1.12952,0.0
3343,86,1900,6800,0.0529,1.69883,1.496,85.6287
3344,98,105,341,0.6593,21.164,-0.982801,66.0377
3345,36,1300,1900,0.024,0.769231,-1.27551,39.1304
3346,51,3900,165,0.0344,0.619658,-2.71739,69.1244
3347,537,6500,4100,0.0758,1.11368,-0.526778,42.4658
3348,28,844,844,0.4532,14.5471,0.376029,29.2308
3349,9,305,504,0.8137,26.1202,4.96787,0.0
3350,12,208,396,0.7189,23.0769,5.05013,68.1818
3351,188,1100,699,0.3462,11.1136,10.0,0.0
3352,57,104,283,0.4876,15.6517,-1.2987,41.3793
3353,67,338,700,0.255,8.18541,-0.105042,26.9231
3354,99,112,50,0.4872,15.6378,1.21212,61.0169
3355,172,921,780,0.4829,15.5025,0.160286,20.0795
3356,87,149,113,0.2706,8.68755,1.00125,38.6364
3357,64,997,926,0.5914,18.9847,2.08215,19.4118
3358,334,8800,3000,0.049,0.719697,-0.389864,18.6275
3359,38,1100,1000,0.283,9.08586,1.4782,35.7923
3360,8,390,610,1.0,35.1709,1.96281,20.5128
3361,60,158,358,0.5784,18.5654,-0.669244,34.8624
3362,385,562,714,0.7209,23.1415,-0.258314,28.8265
3363,1300,922,1600,0.0366,1.17498,-0.233599,50.4348
3364,23,2600,1600,0.297,5.34615,10.0,0.0
3365,95,783,762,0.3846,12.3457,0.188828,29.0398
3366,6,93,478,0.4891,15.6989,0.822143,47.0588
3367,18,174,365,0.6931,22.2496,3.13707,0.0
3368,13,571,798,0.5578,17.9038,0.126,0.0
3369,27,979,7200,0.0583,1.87004,10.0,82.2581
3370,11,669,1300,0.4433,14.2302,0.764656,59.4005
3371,32,566,1400,0.3916,12.5713,2.76822,23.3108
3372,8,239,1600,0.5627,18.0614,7.03979,77.027
3373,6,1400,875,0.6854,22.0,1.3655,0.0
3374,8,274,319,0.5753,18.4671,0.7082,0.0
3375,12,683,447,0.8005,25.6955,3.69926,78.9333
3376,1,138,416,1.0,50.0,0.28463,81.6667
3377,24,1400,872,0.2373,7.61607,1.4985,57.1705
3378,7,1200,683,1.0,34.9167,1.75953,38.6752
3379,14,288,381,0.741,23.7847,-0.66231,66.4634
3380,39,594,820,0.8256,26.5003,2.16076,0.0
3381,11,505,945,0.649,20.8317,0.566488,49.0385
3382,694,730,598,0.1686,5.41096,0.218994,9.9237
3383,336,1100,881,0.1135,3.64205,10.0,38.4615
3384,259,2800,7500,0.0611,1.09921,-0.623182,47.5083
3385,126,291,276,0.3681,11.8175,0.654979,9.7015
3386,1400,2400,2900,0.2589,4.65972,3.5503,53.2315
3387,22,764,1800,0.2696,8.65328,0.862506,38.0117
3388,1,17,16,1.0,50.0,-1.00402,66.6667
3389,230,1300,5000,0.7985,25.6325,1.50602,71.4751
3390,19,89,49,0.485,15.5698,1.43621,0.0
